275654.0,29529.0,79898.0,528517.0,7488639.0,1767029.0,159141.0,14956395.0
320335.0,36556.0,95202.0,461592.0,4845788.0,1177779.0,164211.0,15955416.0
3009163.0,54428.0,166555.0,770571.0,20290567.0,19365228.0,485668.0,46538310.0
229981.0,26008.0,88752.0,516899.0,4091436.0,1003733.0,120508.0,11504435.0
702649.0,34491.0,102875.0,702207.0,10584884.0,5541611.0,234700.0,19545453.0
395572.0,36280.0,109151.0,628102.0,7416787.0,2387460.0,105416.0,10933698.0
1911554.0,120400.0,611902.0,2068740.0,27865076.0,9596211.0,490489.0,45498904.0
5307678.0,241093.0,953480.0,3141884.0,68078501.0,25894349.0,528617.0,47560851.0
1415982.0,78212.0,303084.0,1009267.0,12118587.0,5231671.0,390513.0,36670228.0
1997605.0,126704.0,409265.0,1736974.0,19283743.0,10534818.0,546998.0,51187214.0
13503837.0,428616.0,2018796.0,7059875.0,118958348.0,53443190.0,1090932.0,103071822.0
2224185.0,94950.0,312171.0,1257291.0,27551761.0,16207332.0,330363.0,27149386.0
1531532.0,74578.0,248309.0,1431378.0,17210076.0,7823546.0,349720.0,31951615.0
1191621.0,76502.0,200600.0,926899.0,9498729.0,5659923.0,305712.0,28880538.0
931764.0,54711.0,150479.0,1187092.0,11897006.0,5992043.0,270134.0,23575280.0
2680896.0,139919.0,694779.0,1734764.0,26089907.0,13961252.0,363661.0,34366641.0
2460299.0,116968.0,618538.0,2097032.0,33288892.0,19873417.0,771829.0,63946159.0
4272399.0,205737.0,730708.0,1376879.0,15283420.0,13618308.0,740449.0,71522556.0
5438077.0,212324.0,654494.0,1724856.0,52335602.0,30996192.0,423081.0,33199338.0
6686894.0,286171.0,1197760.0,2813426.0,29855137.0,23780049.0,490046.0,47380330.0
2037526.0,134218.0,490841.0,1228749.0,11154124.0,7099783.0,411159.0,42223921.0
2490112.0,178918.0,980609.0,2613493.0,26138511.0,16022256.0,527612.0,50901402.0
4555777.0,203412.0,659910.0,1382691.0,34065377.0,21383831.0,658496.0,54556953.0
1577099.0,101194.0,445610.0,1284014.0,8213972.0,2158274.0,129709.0,15923492.0
373751.0,36207.0,95810.0,606887.0,7725428.0,2493823.0,182532.0,16171389.0
493958.0,50640.0,157215.0,883188.0,11473210.0,3157811.0,210177.0,19212855.0
603002.0,48161.0,131435.0,779342.0,8576281.0,2595919.0,249065.0,22210239.0
558886.0,46993.0,153695.0,825149.0,10087084.0,3067215.0,262238.0,23148826.0
487615.0,44656.0,102203.0,804587.0,8626109.0,2442996.0,188940.0,17865358.0
317871.0,39618.0,110246.0,632735.0,9381053.0,2553582.0,204110.0,17312729.0
1101769.0,62959.0,145638.0,981598.0,8129724.0,2164294.0,229879.0,24817488.0
850973.0,55492.0,132347.0,991608.0,12841192.0,6565802.0,330768.0,28194799.0
1277335.0,83673.0,224952.0,1127988.0,8728994.0,5107746.0,296585.0,30820730.0
860221.0,88731.0,255934.0,1206002.0,16597774.0,5582317.0,237414.0,21964810.0
675779.0,46627.0,141558.0,691653.0,17589824.0,3374310.0,111270.0,9480578.0
561115.0,52132.0,205892.0,1023378.0,12552044.0,2470202.0,70650.0,6755497.0
662371.0,50357.0,105382.0,871178.0,12705027.0,3013631.0,97940.0,9051599.0
512783.0,42812.0,133244.0,782235.0,10213881.0,3397916.0,259018.0,23104504.0
494676.0,40490.0,148836.0,602513.0,5912255.0,1758259.0,195765.0,18821093.0
286183.0,28425.0,63327.0,390568.0,5476512.0,1650012.0,152923.0,13531425.0
