# started on Fri May  8 07:45:48 2026

1.203669559,16072322,,instructions,61331085,61.00,0.42,insn per cycle
1.203669559,133005,,bus-cycles,62567389,62.00,,
1.203669559,13126511,,ref-cycles,75643634,75.00,,
1.303865285,2351662,,branch-instructions,74279517,74.00,,
1.303865285,133767,,branch-misses,74177148,73.00,5.69,of all branches
1.303865285,552607,,cache-misses,74152885,73.00,28.24,of all cache refs
1.303865285,1956628,,cache-references,63125184,62.00,,
1.303865285,23897954,,cpu-cycles,52078831,51.00,,
1.303865285,14066256,,instructions,64323706,64.00,0.59,insn per cycle
1.303865285,454386,,bus-cycles,63245258,63.00,,
1.303865285,41493318,,ref-cycles,75119258,74.00,,
1.404294843,3092586,,branch-instructions,76110721,75.00,,
1.404294843,124117,,branch-misses,76589633,76.00,4.01,of all branches
1.404294843,427593,,cache-misses,76452032,76.00,23.58,of all cache refs
1.404294843,1813383,,cache-references,62427433,62.00,,
1.404294843,30663736,,cpu-cycles,48317515,48.00,,
1.404294843,20835315,,instructions,61204776,60.00,0.68,insn per cycle
1.404294843,664310,,bus-cycles,61818125,61.00,,
1.404294843,57648422,,ref-cycles,74880394,74.00,,
1.504630954,3195255,,branch-instructions,74876263,74.00,,
1.504630954,159951,,branch-misses,74471121,74.00,5.01,of all branches
1.504630954,609011,,cache-misses,74467032,74.00,35.31,of all cache refs
1.504630954,1724879,,cache-references,62528635,62.00,,
1.504630954,16463013,,cpu-cycles,51495233,51.00,,
1.504630954,10656859,,instructions,64268200,63.00,0.65,insn per cycle
1.504630954,491616,,bus-cycles,63866482,63.00,,
1.504630954,49956425,,ref-cycles,75898384,75.00,,
1.605120593,1445717,,branch-instructions,75003559,74.00,,
1.605120593,81911,,branch-misses,76108758,75.00,5.67,of all branches
1.605120593,302344,,cache-misses,76616948,76.00,37.89,of all cache refs
1.605120593,797903,,cache-references,63559004,63.00,,
1.605120593,7675462,,cpu-cycles,49341198,49.00,,
1.605120593,3985531,,instructions,61359265,61.00,0.52,insn per cycle
1.605120593,274632,,bus-cycles,61283261,60.00,,
1.605120593,28287390,,ref-cycles,74188483,73.00,,
1.705492916,1214584,,branch-instructions,75930376,75.00,,
1.705492916,73528,,branch-misses,74918244,74.00,6.05,of all branches
1.705492916,249765,,cache-misses,74333253,74.00,23.48,of all cache refs
1.705492916,1063736,,cache-references,61248141,61.00,,
1.705492916,19094656,,cpu-cycles,50488567,50.00,,
1.705492916,11081595,,instructions,63434103,63.00,0.58,insn per cycle
1.705492916,388053,,bus-cycles,64583798,64.00,,
1.705492916,32065375,,ref-cycles,76431595,76.00,,
1.805833665,2087556,,branch-instructions,74381831,74.00,,
1.805833665,92996,,branch-misses,75228093,74.00,4.45,of all branches
1.805833665,360328,,cache-misses,76037189,75.00,27.26,of all cache refs
1.805833665,1321762,,cache-references,64333686,64.00,,
1.805833665,17380539,,cpu-cycles,50362922,50.00,,
1.805833665,9899669,,instructions,62358997,62.00,0.57,insn per cycle
1.805833665,363192,,bus-cycles,61231246,60.00,,
1.805833665,35611974,,ref-cycles,74343142,74.00,,
1.906261284,664560,,branch-instructions,76386898,76.00,,
1.906261284,60764,,branch-misses,75509101,75.00,9.14,of all branches
1.906261284,219718,,cache-misses,74612363,74.00,21.41,of all cache refs
1.906261284,1026386,,cache-references,61582943,61.00,,
1.906261284,14903401,,cpu-cycles,49905623,49.00,,
1.906261284,8245006,,instructions,62874095,62.00,0.55,insn per cycle
1.906261284,318631,,bus-cycles,63802100,63.00,,
1.906261284,27051425,,ref-cycles,76492271,76.00,,
2.006664313,602864,,branch-instructions,74510374,74.00,,
2.006664313,59104,,branch-misses,74544654,74.00,9.80,of all branches
2.006664313,181076,,cache-misses,75420733,75.00,17.99,of all cache refs
2.006664313,1006778,,cache-references,64419723,64.00,,
2.006664313,7782288,,cpu-cycles,50941190,50.00,,
2.006664313,2410143,,instructions,62722105,62.00,0.31,insn per cycle
2.006664313,203782,,bus-cycles,61919054,61.00,,
2.006664313,21330434,,ref-cycles,74106109,73.00,,
2.107144396,274281,,branch-instructions,76687464,76.00,,
2.107144396,29241,,branch-misses,76364682,75.00,10.66,of all branches
2.107144396,81007,,cache-misses,75237055,74.00,15.12,of all cache refs
2.107144396,535916,,cache-references,61668003,61.00,,
2.107144396,7122442,,cpu-cycles,49087537,48.00,,
