929474.0,50884.0,67117.0,735898.0,11990786.0,5117682.0,297675.0,26607325.0
577696.0,59388.0,56041.0,1041959.0,10081383.0,2881900.0,211085.0,22583285.0
682670.0,48487.0,89820.0,935980.0,11796786.0,3688020.0,294681.0,25784997.0
1706023.0,60491.0,82352.0,1076457.0,10097869.0,6264826.0,295934.0,28313734.0
864822.0,46374.0,66590.0,909314.0,11570535.0,6207508.0,214265.0,18451253.0
455393.0,54431.0,51399.0,933629.0,7467008.0,2026027.0,184894.0,17999014.0
272480.0,32384.0,55910.0,597014.0,6221644.0,1645366.0,129006.0,11200761.0
263615.0,30402.0,37656.0,477510.0,5049357.0,1257400.0,123575.0,11515960.0
214540.0,25235.0,26616.0,527613.0,4676805.0,1192445.0,120649.0,10962916.0
215678.0,22346.0,34670.0,402172.0,4737683.0,1093788.0,124117.0,11528550.0
2354496.0,63523.0,196597.0,894038.0,20413631.0,13558497.0,457045.0,40393322.0
16323873.0,271900.0,531026.0,2830673.0,78425293.0,70312686.0,515723.0,44830989.0
2728294.0,77168.0,203447.0,857802.0,25163343.0,21326099.0,199514.0,16682705.0
344779.0,29051.0,27717.0,568428.0,6995259.0,1972771.0,175774.0,16602026.0
305481.0,38851.0,53906.0,716846.0,6728140.0,1961270.0,163750.0,15375156.0
443500.0,45002.0,52974.0,825086.0,8045808.0,2444129.0,222749.0,20435549.0
669865.0,52470.0,93694.0,956656.0,11447062.0,3788518.0,322807.0,28723176.0
864327.0,71140.0,151588.0,824385.0,12181965.0,6468704.0,264386.0,21547661.0
443523.0,47842.0,97572.0,856337.0,6791725.0,2039811.0,171881.0,17555326.0
2222267.0,83777.0,175898.0,1129525.0,19085148.0,10120448.0,583093.0,48931704.0
1028745.0,86169.0,242535.0,1443734.0,13493044.0,5232845.0,280159.0,29627424.0
1347187.0,89453.0,167796.0,1052345.0,13503150.0,6742214.0,433220.0,37135986.0
2903743.0,179242.0,529162.0,2451423.0,34434334.0,17746716.0,572874.0,54489089.0
14273490.0,295700.0,911646.0,5914605.0,81658241.0,59308763.0,592493.0,53888281.0
916500.0,56126.0,160815.0,862204.0,8918768.0,3640056.0,240788.0,22977171.0
10074715.0,468731.0,526598.0,3439336.0,57598234.0,51600397.0,1038000.0,96578225.0
42686285.0,749982.0,1710310.0,13529662.0,244650552.0,202311487.0,1695434.0,158759091.0
2266731.0,143924.0,554290.0,2367711.0,29605929.0,12907493.0,581908.0,53406781.0
13949376.0,523160.0,408509.0,2427476.0,45598607.0,56086387.0,864214.0,80873199.0
191527.0,24892.0,35212.0,434056.0,5099007.0,1334324.0,126570.0,11532568.0
251311.0,24363.0,56108.0,413975.0,6147604.0,1302695.0,59896.0,5801660.0
144005.0,17643.0,26766.0,340692.0,4302236.0,1000306.0,100160.0,9029182.0
170667.0,21175.0,24164.0,357842.0,4199605.0,898914.0,111967.0,10009288.0
428646.0,30565.0,72714.0,625683.0,13531151.0,11728202.0,133022.0,11116529.0
2663947.0,84995.0,122136.0,1062352.0,9713484.0,7153780.0,89279.0,9995729.0
169985.0,18645.0,30024.0,314535.0,3846481.0,1058882.0,107524.0,9750664.0
261211.0,23297.0,28728.0,485545.0,6479992.0,1801499.0,159833.0,13957607.0
253505.0,28443.0,62724.0,503260.0,4572999.0,1092250.0,92969.0,8760299.0
181183.0,23062.0,42120.0,556610.0,6345545.0,1451736.0,106661.0,9497115.0
295958.0,34481.0,44706.0,707903.0,6410366.0,1342200.0,82100.0,8221811.0
287551.0,32094.0,35589.0,651445.0,6825837.0,1794313.0,166356.0,14871957.0
820882.0,46322.0,69396.0,698603.0,6780405.0,3850212.0,226149.0,20745931.0
321500.0,32424.0,61447.0,547257.0,6842914.0,2042463.0,154804.0,14016107.0
1623819.0,119326.0,464184.0,1269153.0,7743151.0,4191859.0,306944.0,33778730.0
1255459.0,67747.0,304317.0,1478213.0,20268644.0,11580110.0,445766.0,35380436.0
1611643.0,116017.0,449621.0,1135880.0,6382444.0,3568468.0,312819.0,35417274.0
1335321.0,57827.0,299040.0,1550325.0,23588021.0,12667469.0,548456.0,43155540.0
1767323.0,120680.0,492185.0,636603.0,6103024.0,3280093.0,359605.0,33653856.0
1222279.0,71335.0,341320.0,1707614.0,21860912.0,10611774.0,427084.0,35004857.0
2091049.0,144529.0,511634.0,1395080.0,6661334.0,4483233.0,340221.0,35808403.0
